text,source,translated,backtranslated,similarity_score
"•	Facility upgrades, including a larger, more comfortable waiting area, are underway to improve the applicant experience.",news content,[• Kanea a annyɛ dɛ adasa mu dɛ annyɛ dɛ bɛma ahohiafo adasa mu annyɛ dɛ dɛ bɛma ahohiafo adasa mu adasa mu annyɛ dɛ bɛhyɛ afisi bɔne nka akyɛdeɛ kanea a annyɛ dɛ bɛma ahohiafo adasa mu annyɛ dɛ bɛma ahohiafo adasa mu annyɛ dɛ bɛhyɛ afisi bɔne nka akyɛdeɛ no mu adasa mu annyɛ dɛ bɛma ahohiafo adasa mu annyɛ dɛ bɛma ahohiafo adasa mu annyɛ dɛ bɛhyɛ afisi bɔne nka akyɛdeɛ no mu adasa mu annyɛ dɛ bɛma ahohiafo adasa mu annyɛ dɛ bɛma ahohiafo adasa mu annyɛ dɛ bɛhyɛ afisi bɔne nka akyɛdeɛ no mu adasa mu annyɛ dɛ bɛma ahohiafo adasa mu annyɛ dɛ bɛma ahohiafo adasa mu annyɛ dɛ bɛhyɛ afisi bɔne nka akyɛdeɛ no mu adasa mu annyɛ dɛ bɛma ahohiafo adasa mu annyɛ dɛ bɛma ahohiafo adasa mu annyɛ dɛ bɛhyɛ afisi bɔne nka akyɛdeɛ no mu adasa mu annyɛ dɛ bɛma ahohiafo adasa mu annyɛ dɛ bɛma ahohiafo adasa mu annyɛ dɛ bɛhyɛ afisi bɔne nka akyɛdeɛ no mu adasa mu annyɛ dɛ bɛma ahohiafo adasa mu annyɛ dɛ bɛma ahohiafo adasa mu annyɛ dɛ bɛhyɛ afisi bɔne nka akyɛdeɛ no mu adasa mu annyɛ dɛ bɛma ahohiafo adasa mu annyɛ dɛ bɛma ahohiafo adasa mu anny,"""• Light which is not in the room is not for the citizens to own it is not for the citizens to own it is not to cause financial loss because of that light which is not for the citizens to own it is not for the citizens to own it is not to cause financial loss because of that light which is not for the citizens to own it is not for the citizens to own it is not to cause financial loss because of that light which is not for the citizens to own it is not for the citizens to own it is not to cause financial loss because of that light which is not for the citizens to own it is not for the citizens to own it is not to cause financial loss because of that light which is not for the citizens to own it is not for the citizens to own it is not to cause financial loss because of that light which is not for the citizens to own it is not for the citizens to own it is not to cause financial loss because of that""",-0.06876035779714584
Sales from outside mainland China contributed to nearly 40% of its total revenue in 2024.,news content,Ahenman mu na ɔko afahyɛ a ɔnsa mainland China bɛhyɛ ne abodwe afɛnhyia 40% nni 2024.,"In the next five years, it is expected that exports to mainland China will increase by 40% by 2024.",0.6466082334518433
"He went up, signaled Dr Kofi Amoah to hand him the microphone and he began what turned out to be his concession speech.",news content,"Wɔkyɛe, hyɛɛ Dr. Kofi Amoah no maa no mma microphone no, na ɔkae ne paee a etu ne konkonsensi","Please, give Dr. Kofi Amoah the microphone so that he can share his thoughts on the consensus",0.6245788335800171
Bukari apologized after the game via a social media post.,news content,Kɔsi Bukari bisa kyɛw abɛn nkɔbɔ mu afri gemsɛ,Kosi Bukari asks that the palm nut be removed from the raffia bag first.,0.26148098707199097
Watch as Agradaa promises to share church money with Sammy Gyamfi if he’s fired.,news content,Hwɛ sɛ Agradaa betua sɛ ɔbɛkyerɛ kɛseaa foforɔ no nkyɛ Sammy Gyamfi sɛ ɔnnsa nkɔm asɛm,Listen to how Agradaa responds to the big lie told by Sammy Gyamfi that he doesn't understand issues,0.6156749725341797
It also pledged to improve signage across the wildlife parks and intensify visitor education on safety rules.,news content,"Wɔhyɛɛ dɛ wɔbɛgye nsɛmma mu nkɔsoɔ ne aman mu, ne wɔbɛkyerɛ nnipa biara adwuma nyansa ne nsɛm asetena mu.",He has done it so that we can believe the promises in the scriptures and so that we can teach everyone wisdom and knowledge.,0.14258761703968048
She encouraged attendees to take full advantage of the services offered free of charge.,news content,W'akyɛw no animu sɛ wɔnntu nnipa biara ho ban a ebusuaframadzen yi mu de wɔnnsa ha.,"If you shake his hand, it means you will not be able to cheat anyone again in this world where family relations exist.",0.015000022016465664
"Learn more about OPIT’s degrees, their accreditation status, faculty members, and student services at https://www.",news content,"Apre yεden nkͻsoͻ OPIT no mu anansesεm, ne nyansahyε a εwͻ, ahenman mu ahͻhofoͻ ne nea εyε akasaasεm adi kεseε mu","We have launched a program called OPIT that includes advice and wisdom, government officials, and a large conference on politics",0.44544321298599243
"But it is also bustling, hot, humid and enveloped in all the market smells, making a visit there not the pleasant experience one expects of a traditional Ghanaian market; not a place for lingering.",news content,"But efri yie daben, hu, fiw-anan, na ekye market anum anum, making a visit there not the pleasant experience one expects of a traditional Ghanaian market; not a place for lingering.","""But now it's deserted, desolate, with market days few and far between, making a visit there not the pleasant experience one expects of a traditional Ghanaian market; not a place for lingering.""",0.6949343681335449
"We have no children, so I wonder: would I be wrong to walk away?Will I be judged harshly for leaving? What should I do now?FG/EBAlso, watch an exclusive interview with Ayisi on the latest edition of Talkertainment below.",news content,"Yɛnnye mba, so mehu sɛ, mewere ba sɛ megye no kwan a, menhu bɔnn sɛ wɔbɛma mo akyɛ me dɛ megye no? Enti mewu he? FG/EBA Yɛmmɔ afhyia hunu wɔ Ayisi ne Talkertainment mu edikan a edi kɛseɛ no akyi.","We are not bad, so I thought if I did find it, I would not be aware that you would give me permission to take it? So should I take it? FG/EBA We will find out more about this in Ayisi and Talkertainment's big event coming up.",0.17967438697814941
"You can add flavorings like mint, pineapple juice, mango juice or any flavouring of choice.",news content,"Wɔbɔhwɛ dweneho ban a efiri mint, pinapul dwene, mango dwene, foforɍ ne dweneho a wopɛ.","We need different types of wood such as mahogany, pine, mango, and any other wood that you have.",0.26107335090637207
"For Ghana, that means investing in what matters most: what we produce, how we govern, how we manage our resources, and how we empower our people.",news content,"Nso Ghanani, ɛwɔ yɛ nnɛsa a ɛyɛ yɛ akyɛdeɛ no mu: yɛde bɛnna sɛdeɛ yɛbɛgye, sɛ yɛrekyerɛkyerɛ yi, na sɛ yɛrebsom bo yɛn nsɛnkaakan, na sɛ yɛbɛma yɛn nipafoɔ hyɛ.","So fellow Ghanaians, there is work in our independence: we will build for ourselves, with this vigor of ours, and we will put ourselves under our own culture, and we will govern ourselves.",0.589765727519989
"Someone needs to be doing it so that others develop an interest in it, Montjane outlined.",news content,"Biribiara nkɔso ne sɛ, ɛnyɛ sɛ biribiara nna anohoba adwen nkɔso ne no, Montjane atwerɛ mu.","Everything that has a beginning also has an end, and everything that has wisdom has a solution, so Montjane will find a solution.",0.41515234112739563
"George Afriyie — Former GFA Vice‑PresidentAfriyie also in an interview with Asempa FM, attacked the timing and priorities of the move, arguing that the domestic league is in such a poor shape that extending presidential tenure is the last thing the GFA should be pursuing.",news content,"Kwasi Afriyie — GFA Vice‑President afehyiaa no, Afriyie ne kasaa a eka kyerɛɛ Asempa FM no, ebuu timing ne apakyɛ a enka akya no, ne kasaa sɛ, domestic league a enyɛ dɛn na ɛyɛ dɛn a, GFA enka akya no nni hwee na enka president tenure no.","Kwasi Afriyie, the Vice-President of the GFA, has stated in an interview with Asempa FM that the timing and strategy for the resumption of the domestic league, what it entails, and its implications are not something the GFA can decide overnight, nor can it be done within the president's tenure.",0.764013946056366
"Seventh, “a declaration that the Respondents are not adequately and lawfully constituted under article 156 (1) and thereby all proceedings undertaken or made before the Respondents are wrongful, illegal, unconstitutional, and void.",news content,"Akyɛdeɛ bi nkron mu, “otuntum adeɛ Respondents no nntum nkɔtɔ ne gyidi koraa so apam Respondents no mu na nkɔtɔ ne gyidi biara a eyare no wɔ Respondents anim kan no yɛ pɛpɛɛpɛ, ananmu, ankɔnsɛfoɔ, ne abɔdeɛ.”","""There is a clause in the agreement which states that 'Respondents are not able to disclose any information and facts relating to this case elsewhere than among the Respondents themselves, and all information and facts relating to this case are to remain confidential, secret, undisclosed, and hidden from non-respondents.'""",0.49943581223487854
"Curiously, lower-income countries suffer more of these losses as the hidden costs represent higher percentages of their GDPs compared to more developed economies, the report shows.",news content,"Akokɔhemɛ mu, apamuden no nyansafo ne apamuden a emia no yɛ apamuden a efiri nyansafo GDP mu koraa no mu, ɛho ne apamudo nyansafo no mu na ɛkyɛrɛ nyansafo apamudo a efiri adwenimma GDP mu koraa no mu, deɛ rapportu no betua yi.","In the technological sector, the budget for research and development that is expected for this year is higher than the research and development budget that came from the think-tank GDP last year, and it exceeds the research budget that came from the planning GDP last year, according to this report.",0.3044092357158661
A police source said the accident occurred when the truck busted a tyre in an attempt to negotiate a curve at Asemasa.,news content,"Awurade kurow mu polis animguase no se, kosia ani gyinae no baa ekyir no a ofri tayer ne kyen aba Asemasa no","""The police commander in God's village said, after the accident happened, the victim was rushed to the hospital and is now in critical condition""",0.2993405759334564
Fae inherited a dressing room which was in disbelief after that loss against the Equatoguineans - both Ivory Coast's heaviest on home soil and at the Nations Cup finals - but revived a squad which subsequently showed depths of mental and physical strength to reach the final and lift the silverware.,news content,"[Fae di akyɛdeegyedeɛ ne kɔnkonsa a ɛkyɛre ne kɔnkonsa mu nna Equatoguineans kɔkɔbɔ ne ho ban daa yɛ soro nti neho ban daa yɛ ne ho soro nti, nanso ɔkaakyɛ ne abaaan ntɛkyerɛ neho kɛseɛ a ɛkyɛre ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyerɛ ho ban ntɛkyer","""This agreement and its appendices which have been signed by both the Equatorial Guinean government and its government have been signed by both parties, but it also does not permit any changes to be made to any of the appendices that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added to it that have been added""",0.03841681405901909
"Also, since the errand boy would not know the details of the National Security special operations for which the monies were for, his statement is at best inconsequential to the case.",news content,"Aka, sɛdeɛ nea ogyimii ntɛkyerɛ nnoma a ɛwɔ National Security animuonyam mu nti deɛ akyɛdeɛ no nntum mmra ne kasa yɛ deɛ mmra a ɛsɛ sɛ ɛkyɛ case no mu no nni.","""Aka, because of what he has been accused of in the National Security issues, he couldn't even defend himself or speak because the way things stand in the case, he can't.""",0.48946303129196167
"NR/VPOMeanwhile, watch the trailer to GhanaWeb’s yet-to-air documentary on teenage girls and how fish is stealing their futures below:.",news content,"NR/VPOSɛe, hwɛ sɛ wɔn pɛ hwɛ wɔn hunu GhanaWeb dokyumentari a etɛ bɛ gyina hɔ no wɔ teenage baawa no so ne sɛ ɛnoa de bɛtina ne anyɛnko nkɛkwɛe wɔ apamuden anaase.","LISTEN, LOOK IF YOU ALSO LIKE WHEN YOU SEE THE GHANAWEB DOCUMENTARY THAT IS ABOUT TO BE SHOWN THERE ON THAT TEENAGE GIRL AND ALSO IT WILL CONTINUE AND FINISH WITH THE DISCUSSION ON THE PROGRAM AGAIN.",0.608238935470581
Di head of forensic unit for di police hospital dey lead di team to South Africa for di analysis.,news content,Ahwɛfo mu afotu kese no akukraba no de di tim nkɔ South Africa nkɔ di analeses,The biggest investment group in Europe is going to South Africa to do analyses,0.308351069688797
This interrelationship between language and development is taken up in section 2.,news content,Akyɛdeɛ a wɔ ne nneɛma ne kyɛfa akyerɛkyerɛfoɔ no dɛ wɔ ne di nkyɛ wɔ section 2.,The agreement between him and his brothers and the investors is that it is under section 2.,0.2931012809276581
55 while University of Cape Coast’s Daniel Abotsi Gawuga took third place in 3:58.,news content,Esusow 55 wɔ University of Cape Coast no Daniel Abotsi Gawuga daa dze dɛn na ɛtɔ‌‌‌‌‌‌‌‌‌ 3:58 mu.,Daniel Abotsi Gawuga completed the 55 laps at the University of Cape Coast at 3:58.,0.7817422151565552
The behavior of these different categories of dollar buyers differ considerably when the price of the dollar starts to change.,news content,"Awurade aseɛ a ɛyɛ nnasɛsɛ awia bɔne nti yɛ bɔne kɔtɔkɔ a wɔn nyansafo nyinara mu yɛ nnipa a wɔn adi dollar no, wɔn nyansafo nyinara mu nneɛma yɛ nnipa a wɔn adi dollar no wɔn nneɛma mu nni nnasɛsɛ","""The Lord has made wisdom useless because sin has become intelligent, so all the wise men who have dollars are sinners, and in all their wisdom, those who have dollars have no sense.""",0.12481320649385452
"It is heart-warming to note that even before the official state funeral and burial, a lot of memorable activities have been organised across the length and breadth of the country in honour of the departed fallen heroes.",news content,"[Yɛgye din a ɛtwa moa nkɔsoɔ nti, aa sɛ wɔabrɛ no beba a ɔsii no, anaa wɔabrɛ no ase, annyɛ dɛn na yɛde yɛn akyɛdeɛ a yɛabrɛ no wɔ ɛman no mu nso nyinaa, nna yɛde yɛn akyɛdeɛ a yɛabrɛ no wɔ abodwesɛm no mu nyinaa, nna yɛde yɛn akyɛdeɛ a yɛabrɛ no wɔ ɛhia no mu nyinaa, nna yɛde yɛn akyɛdeɛ a yɛabrɛ no wɔ asaase no mu nyinaa, nna yɛde yɛn akyɛdeɛ a yɛabrɛ no wɔ akyerɛkyerɛ mu nyinaa, nna yɛde yɛn akyɛdeɛ a yɛabrɛ no wɔ akyerɛkyerɛ mu nyinaa, nna yɛde yɛn akyɛdeɛ a yɛabrɛ no wɔ akyerɛkyerɛ mu nyinaa, nna yɛde yɛn akyɛdeɛ a yɛabrɛ no wɔ akyerɛkyerɛ mu nyinaa, nna yɛde yɛn akyɛdeɛ a yɛabrɛ no wɔ akyerɛkyerɛ mu nyinaa, nna yɛde yɛn akyɛdeɛ a yɛabrɛ no wɔ akyerɛkyerɛ mu nyinaa, nna yɛde yɛn akyɛdeɛ a yɛabrɛ no wɔ akyerɛkyerɛ mu nyinaa, nna yɛde yɛn akyɛdeɛ a yɛabrɛ no wɔ akyerɛkyerɛ mu nyinaa, nna yɛde yɛn akyɛdeɛ a yɛabrɛ no wɔ akyerɛkyerɛ mu nyinaa, nna yɛde yɛn","""We have received the name that we left with you, whether you said it right or said it wrong, we have agreed to it all in the discussion, we have agreed to it all in the conversation, we have agreed to it all in the argument, we have agreed to it all on earth, we have agreed to it all in the debate, we have agreed to it all in the debate, we have agreed to it all in the debate, we have agreed to it all in the debate, we have agreed to it all in the debate, we have agreed to it all in the debate, we have agreed to it all in the debate, we have agreed to it all in the debate, we have agreed to it all in the debate, we have agreed to it all in the debate, we have""",0.020663442090153694
Mamprugu must not be made to suffer for the failure of the State to act decisively in Bawku.,news content,Mamprugu nyinaa nnka bɛyɛ a Bawku mu deɛ Ananase nyɛ yie a Ɔkyerɛdeɛ nyɛ yie no atɔnko,"Everyone in Mamprugu agrees that what happened in Bawku is good, so Ananse thinks that his wisdom is supreme.",0.5366740822792053
"But the CPS is, importantly, independent of the police and makes its charging decisions based only on the basis of the evidence it sees.",news content,"But CPS yɛ, anaase, ne kyɛfa akyɛdeɛ ne apɔdwene, na yetwor yi adawura mu dɛ ɛkyɛ ne tibua a yetidi no mu.","""But as for CPS, truly, its role is to support its mission, and we are in this struggle to ensure that its objectives are achieved.""",0.4338667690753937
" Public spaces must be meticulously designed for safety at all hours, with well-lit streets, monitored transit hubs, and continuously operating emergency response systems.",news content,"Ahensan mu afotudwane wɔ yɛ nkwaada ntɛkwasem ne no mu deɛ awia nea ɛkyɛrɛkyɛrɛ mu, animantia aniadwuma anaa aniadwuma ahyɛdeɛ ne aniadwuma ahyɛasefo a ɛkyɛrɛkyɛrɛ yɛ mu","""The development of information and communication technology has brought changes in the way of doing business or the way business transactions are conducted""",0.06715097278356552
"Throughout the trial, Combs, who has pleaded not guilty and remains in custody at a federal facility in Brooklyn, has remained deeply involved in his defense strategy.",news content,"Aketia no mu, Combs, nea wɔagyegye na ɔwɔ afe hyɛ a ɔka kotokrado mu a ɛkyerɛ ne ho ban, na ɔwɔ hekoa a ɛkyerɛ apapatia ne bɔgya ho ahohia no mu.","In the box, there is a comb, which is black and has teeth that show its strength, and there is a broom that shows the uselessness of wickedness and anger.",0.23714199662208557
"Addo-Agyekum expressed gratitude to his family, especially his wife, Ama Achiaa, and his extended family for their support.",news content,"Addo-Agyekum de adakyeaa ne nua tiaa, na yɛda kaa sɛ ne yere, Ama Achiaa, ne ne abusua pata tiaa.","""Addo-Agyekum bought adakyeaa and gave it to his brother, and we heard that his wife, Ama Achiaa, and his family are also content.""",0.8026121854782104
"Breakdown of credentials and career highlightsEarly Life and Education•	Attended Wesley Girls’ Senior High School, a prestigious institution in Ghana.",news content,"Wesley Girls’ Senior High School, akaa deƐ ne din de Ghana mu adanseƐ ahyɛse",Wesley Girls' Senior High School is one of the best schools in Ghana,0.8437309861183167
“Many girls are forced to drop out of school to care for siblings or assist with unpaid household chores.,news content,"Awonn abaaw) ne wonn k)ka wonn nk)so) ne wonn mmusu w)n akyiwade) ne w)n anadwo yi mu ma w)n nua mmienu, )na wonn k)hwere nnua a ennye den.","They have come to teach us and to show us love and patience in this dawn and this night for their three brothers, but they will not be able to watch over a brother who is not good.",0.2778313159942627
"Obeng, Ghanaian celeb plastic surgeon based in Beverly Hills, opens up on 9-year divorce, healing, and finding peace with his past.",news content,"Obeng, duaforosuo a ɔwɔ Beverly Hills a ɔyɛ Ghana duaforosuo no, ɔsom bo ne 9-wɔ dɛnsɛm, afhyɛa, ne fiom ne kyɛfa ho nkɔso.","Obeng, the timber merchant who is based in Beverly Hills and is a Ghanaian timber merchant, will soon celebrate his 90th birthday with dancing, feasting, and displaying his wealth and status.",0.5750719904899597
"He added that there was a directive that the EC chairperson should appear before the House and brief them on the CI, which includes the rationale behind the CI.",news content,"Oseei ne sε na wɔhenena adenyadeε sε EC Chairman ntse akyɛn asefoɜ ne nkyɛ mu nkyerɛ yɛ CI, ne nkyerɛkyerɛmu nso n'akyɛdeε.","Osei said that because of the difficulties, the EC Chairman has had to open the doors and show that we are CI, and his transparency is his strength.",0.5714244842529297
Do you know the last thing that went through my mind seconds before I got shot? Me.,movies,Wo hunu deɛ nea ɛkaa me kɔn mu pɛsɛɛ me daa aba? Me.,Did you hear what he said to me earlier when he came? I.,0.2849622666835785
"All right, how are you?",movies,"Ei, woaden?","""You understand?""",0.18868817389011383
"All right, take my car. Give it to him and tell him to ring me.",movies,"Eno nso bra me car. Fa no ma no, na se no annkyerɛ me","He should also come and take his car. Give it to him, so he doesn't bother me again",0.7184215784072876
Am I not good enough for you? No.,movies,Awhenε me nni anigyε wo? Daabi,Do you understand what I'm saying? Right,0.3117486536502838
And I have a good feeling about this interview.,movies,Menkae nokware no do.,Let me think about it.,0.16583456099033356
"And if you give me this job, you won't be disappointed.",movies,"Sɛ wobɛma me kyɛw sɛ ɛyɛ bi, ɛnyɛ nni hwee.","If you will marry me as it is, it is not a joke.",0.23761378228664398
"And my goals and my values, they conform to your company's values.",movies,"Menka me frɛ no ne menka me nsahansa, wɔde hyɛ me nkɔnhyiaa mu nnsa ne yɔnkoa company nsahansa mu.","I will not give him my debt and I will not give him my savings, he wants to put me in trouble and someone else's company savings.",0.2283215969800949
"And of course, it's a reason why I think that I'm the best for this job.",movies,"Deɛ nea ɛwɔ ha, ɛyɛ nea edzi me kyɛfa yi. Enti me hunu sɛ meye apam soa yi.","Because of what happened, it is why I am in this pain. So I believe that I will suffer this fate.",0.24360375106334686
"And they have somebody to enjoy, listening to? Yes, sir.",movies,"Na wɔn a wɔ wɔn anaa wɔn a wɔn tε? Ee, mmaa.","""Where are they or they are not there? Yes, children.""",0.244243323802948
And this is not a level on the standard of living.,movies,"Nketeɛ ne nketeɛ, nyansa yi nnyɛ kwatwerɛ a ɛkyɛ adeɛ","""Wisdom is not the same as intelligence that displays arrogance""",0.20118297636508942
But all I'm trying to say is that I can reduce my smartness if that's what gets me the job.,movies,"But mereε me kɔ neε, εse mekae me nyansa bio sε εbεma me hwε nkɔda","""But if I go there, it might make me understand some things""",0.23573561012744904
But that explains your stupidity.,movies,Nanso ɛnyɛ kyɛw kyɛw mu,It's not that simple,0.27923518419265747
But then the government brings in their horrific brainwash to batteries up with youth empowerment like it's a gateway ticket.,movies,"[But eyi dee, awoannofoe ne nkaakan ho ban a, eyi ne ho ban dee, akye a, awoanan mu nnonkoodin a, eyi ne ho ban dee, akye a, awoanan mu nnonkoodin a, eyi ne ho ban dee, akye a, awoanan mu nnonkoodin a, eyi ne ho ban dee, akye a, awoanan mu nnonkoodin a, eyi ne ho ban dee, akye a, awoanan mu nnonkoodin a, eyi ne ho ban dee, akye a, awoanan mu nnonkoodin a, eyi ne ho ban dee, akye a, awoanan mu nnonkoodin a, eyi ne ho ban dee, akye a, awoanan mu nnonkoodin a, eyi ne ho ban dee, akye a, awoanan mu nnonkoodin a, eyi ne ho ban dee, akye a, awoanan mu nnonkoodin a, eyi ne ho ban dee, akye a, awoanan mu nnonkoodin a, eyi ne ho ban dee, akye a, awoanan mu nnonkoodin a, eyi ne ho ban dee, akye a, awoanan mu nnonkoodin a, eyi ne ho ban dee, akye a, awoanan mu nnonkoodin a, eyi ne ho ban dee, akye a, awoanan mu nnonkoodin a, eyi ne ho ban dee, akye a, awoanan mu nnonkoodin a, eyi ne ho ban dee, akye a, awoanan mu nnonkoodin a, eyi ne ho ban dee, akye a, awoanan mu nnonkoodin a, eyi ne ho ban dee, akye a, awoanan mu nnonkoodin a, eyi ne","""But as for this, when the singers and the song are ready, it will be ready, it's left with the singers, when the singers are ready, it will be ready, it's left with the singers, when the singers are ready, it will be ready, it's left with the singers, when the singers are ready, it will be ready, it's left with the singers, when the singers are ready, it will be ready, it's left with the singers, when the singers are ready, it will be ready, it's left with the singers, when the singers are ready, it will be ready, it's left with the singers, when the singers are ready, it will be ready, it's left with the singers, when the singers are ready, it will be ready, it's left with the singers, when the singers are ready, it will be ready, it's left with the singers, when the singers are ready, it will be ready, it's left with the singers, when the singers are ready, it will be ready, it's left with the singers, when the singers are ready, it will be ready, it's left with the singers, when the singers are ready, it will be ready, it's left with the singers, when the singers are ready, it will be ready, it's left with the singers, when the singers are ready, it will be ready, it's left with the singers, when the singers are ready, it will be ready,""",0.010395096614956856
"But then what happened, young man?",movies,Afei deɛ ogya adɛn?,"""So, is it true?""",0.06311897933483124
"But you, you cannot blame men who fall into desperation.",movies,"But wo a, wo nnkae amanfoͻ no a wͻntͻ adesaa mu.","But you, you won't be able to count your friends out of this mess.",0.2228362113237381
"Can you, latte? Yes.",movies,"Wobɛtumi, latte? Gyae.","Will you hit him, Latte? Stop.",0.6250391006469727
"Daddy, please, I'm ready.",movies,"Papa, me pɛsɛ, me ye)","Daddy, I'm sorry, I'm coming",0.7166709899902344
Desperation is mostly the downfall of most men.,movies,Ahohyae ne apam yi yɛ apem apam a wɔfri yɛ wɔnsɛm.,"""This promise is a new promise that has been kept.""",0.06651849299669266
"Don't forget to come pick Davida for the vaccination, okay?",movies,"Anka onnua bi ma Davida nk) abaw mu, anaa?","""So does anyone have anything to give to David or what?""",0.4229116141796112
"Don't forget. Okay. Thank you. Say okay, honey.",movies,"Ankaa wo nnkye. Okye. Meda wo ase. Besi okie, wura.","So you won't go. You went. Thank you. Come tomorrow, cool.",0.2557361125946045
Don't you ever waste my time again.,movies,Onnua biara nnwase me nkƆ.,"""Nobody listens to me at all.""",0.14200979471206665
"Education is the key, I guess.",movies,"Kyɛfa din keke, mepɛsɛɛ","I'm very hungry, I'm sorry",0.06766331195831299
"Everything is gonna be all right, okay?",movies,"Hwɛ yie, ok?","""Are you fine, ok?""",0.33156096935272217
"Fine, it worked for some people but it cannot be overemphasized that it cannot work for everyone.",movies,"Eyɛ gyae, eyɛ yɛ dɛn mma nnipa bi, nna mmom ɛyɛ dɛ nnipa nyinaa yɛ bɛyɛ dɛn","It's false, it's not something to do to anyone, because everyone is a human being",0.37726035714149475
Five. Was that harder to you?,movies,"Anan, wabɔ yie?","""How are you doing?""",0.12350823730230331
"From 1999 to 2017, reaching an all-time high of 10.40 in 2000.",movies,"A EFIR 1999 NO A EFIR 2017, ATIA ATADE SO DAA DAA SO ADAKA 10.40 NO 2000.","From January 1999 to January 2017, the price of a product rose from 10.40 to 2000.",0.5736281275749207
Has he been lucky enough to find one?,movies,W'agyi hwee na w'akata hwee?,"""Have you eaten or you are hungry?""",0.10282956063747406
"He always said, those who inherit this world are the ones who explore something wrong before they get corrupted by locals of lies and falsified and apprehended.",movies,"Ōnoaa na ōka kyerɛw kyerɛ, wɔn a wɔabɛyi yi asaase no wɔ nea ɔhohoor wɔn annyɛ no betsena wɔn anaasɛ wɔatwe nokwarefoɔ no ntɛm tsiaa hɔ ma wɔntwe nokware no","""Unless he comes to show them, those who are going to spoil this land where he has put them to stay do not know that their end will be bad like that of those before them""",0.6038786172866821
"Hello, hello. My name is Muna, but you can call me Muna baby.",movies,"Mae, mae. Me din de Muna, nanso wo pɛ kae me Muna baby.","Please, please. My name is Muna, but you can call me Muna baby.",0.8927381038665771
"Hello. How are you? Thank you, sir.",movies,"Maechie. Woaden? Maakye, woab)ba","Sorry. How are you? Morning, you've come",0.647888720035553
"Hey, don't give up on me.",movies,"Ma me nkyɛ, ɛnnɛ ohu me","Excuse me, you don't hear me",0.3319186568260193
"How is your husband? Please, he's fine, sir. Okay.",movies,"Wɔn ahennfa ne ho te sen? Mepaw kyɛw, ɔkɔ sor, nana. Okay.","""Where is the king's palace? I'm lost, it's far, grand. Okay.""",0.18525058031082153
I also can work under pressure.,movies,Metum ase mehu ban sɛ meka.,I can't hear well unless I see you.,0.26013967394828796
I can explain that. I was duped.,movies,"Mepɛ no kyɛw, menyan me ntɛm. Mebu me ntɛm.","I need it badly, I have forgotten my medicine. I will die",-0.030317198485136032
I can work with little or no supervision.,movies,Metumi nnsi yi yɛ nnsiapa biara nkohwe,This work is not as difficult as every other work,0.23726721107959747
I don't invest in liabilities.,movies,Menim a anidwa a emum yɛ nnipa ani,I don't know the difficulty that lies ahead for mankind,0.09331753104925156
I have always wanted to work with this company.,movies,Mepɛ dɛ megye di kan no kompani nna,I need to go to the company now,0.5848098397254944
I just wanted to know if Cuckoo registering for the extra class to boost his performance.,movies,Menkaa me pɛ sɛ Cuckoo rekɔstə no belmυ nkakranan mu de bɔɔ no anwensɛm.,I hope the Cuckoo bird doesn't put its beak in my business again.,0.3552040159702301
"I just, you know, I'm just trying to impress you.",movies,"Mepɛ sɛ meye nkwasiasɛm ne nyinaa, menye me ho ama wo","I wish I knew everything, I give myself to you",0.2607475221157074
"I mean, in structuring the economy, these individuals should be considered.",movies,"Sɛ wɔyɛ akyɛdeɛ no mu no, wɔnni wɔn a wɔn yɛ nkonkonsafoɔ no nhyɛ","If you make a mistake, those who are wise will not look at you",0.17597562074661255
